mm_lymphocyte	mm_lymphocyte	hs_T cell	hs_T cell	hs_natural killer cell	hs_natural killer cell	mm_cerebellar granule cell	mm_cerebellar granule cell	hs_cerebellar granule cell	hs_cerebellar granule cell	hs_unipolar brush cell	hs_unipolar brush cell	mm_unipolar brush cell	mm_unipolar brush cell	hs_B cell	hs_B cell	mm_dentate gyrus of hippocampal formation granule cell	mm_dentate gyrus of hippocampal formation granule cell	hs_dentate gyrus granule cell	hs_dentate gyrus granule cell	mm_thalamic excitatory neuron	mm_thalamic excitatory neuron	hs_thalamic excitatory neuron	hs_thalamic excitatory neuron	mm_vip GABAergic cortical interneuron	mm_vip GABAergic cortical interneuron	hs_vip GABAergic cortical interneuron	hs_vip GABAergic cortical interneuron	hs_molecular layer interneuron	hs_molecular layer interneuron	mm_cerebellar neuron	mm_cerebellar neuron	mm_indirect pathway medium spiny neuron	mm_indirect pathway medium spiny neuron	hs_indirect pathway medium spiny neuron	hs_indirect pathway medium spiny neuron	hs_Purkinje cell	hs_Purkinje cell	mm_Purkinje cell	mm_Purkinje cell	hs_direct pathway medium spiny neuron	hs_direct pathway medium spiny neuron	mm_direct pathway medium spiny neuron	mm_direct pathway medium spiny neuron	mm_near-projecting glutamatergic cortical neuron	mm_near-projecting glutamatergic cortical neuron	hs_L5/6 near-projecting glutamatergic neuron	hs_L5/6 near-projecting glutamatergic neuron	hs_neuron	hs_neuron	mm_midbrain dopaminergic neuron	mm_midbrain dopaminergic neuron	mm_neuron	mm_neuron	hs_monocyte	hs_monocyte	mm_border associated macrophage	mm_border associated macrophage	mm_L6 corticothalamic-projecting glutamatergic cortical neuron	mm_L6 corticothalamic-projecting glutamatergic cortical neuron	hs_L6 corticothalamic-projecting glutamatergic cortical neuron	hs_L6 corticothalamic-projecting glutamatergic cortical neuron	mm_dendritic cell	mm_dendritic cell	mm_microglial cell	mm_microglial cell	mm_sncg GABAergic cortical interneuron	mm_sncg GABAergic cortical interneuron	hs_pvalb GABAergic cortical interneuron	hs_pvalb GABAergic cortical interneuron	mm_pvalb GABAergic cortical interneuron	mm_pvalb GABAergic cortical interneuron	hs_sst chodl GABAergic cortical interneuron	hs_sst chodl GABAergic cortical interneuron	mm_sst chodl GABAergic cortical interneuron	mm_sst chodl GABAergic cortical interneuron	hs_midbrain-derived inhibitory neuron	hs_midbrain-derived inhibitory neuron	mm_GABAergic neuron	mm_GABAergic neuron	hs_mammillary body neuron	hs_mammillary body neuron	mm_mammillary body neuron	mm_mammillary body neuron	hs_sst GABAergic cortical interneuron	hs_sst GABAergic cortical interneuron	mm_sst GABAergic cortical interneuron	mm_sst GABAergic cortical interneuron	hs_hippocampal CA1-3 neuron	hs_hippocampal CA1-3 neuron	mm_hippocampal CA1-3 neuron	mm_hippocampal CA1-3 neuron	mm_lamp5 GABAergic cortical interneuron	mm_lamp5 GABAergic cortical interneuron	hs_lamp5 GABAergic cortical interneuron	hs_lamp5 GABAergic cortical interneuron	hs_L6 intratelencephalic projecting Car3 glutamatergic neuron	hs_L6 intratelencephalic projecting Car3 glutamatergic neuron	mm_glutamatergic neuron	mm_glutamatergic neuron	mm_L5 extratelencephalic projecting glutamatergic cortical neuron	mm_L5 extratelencephalic projecting glutamatergic cortical neuron	hs_von Economo neuron	hs_von Economo neuron	mm_medial ganglionic eminence derived GABAergic cortical interneuron	mm_medial ganglionic eminence derived GABAergic cortical interneuron	mm_cholinergic neuron	mm_cholinergic neuron	mm_Island of Calleja granule cell	mm_Island of Calleja granule cell	mm_astrocyte	mm_astrocyte	mm_raphe nuclei neuron	mm_raphe nuclei neuron	mm_D1/D2-hybrid medium spiny neuron	mm_D1/D2-hybrid medium spiny neuron	hs_eccentric medium spiny neuron	hs_eccentric medium spiny neuron	mm_L4/5 intratelencephalic projecting glutamatergic neuron	mm_L4/5 intratelencephalic projecting glutamatergic neuron	hs_L4 intratelencephalic projecting glutamatergic neuron	hs_L4 intratelencephalic projecting glutamatergic neuron	mm_oligodendrocyte	mm_oligodendrocyte	mm_choroid plexus epithelial cell	mm_choroid plexus epithelial cell	hs_hippocampal CA4 neuron	hs_hippocampal CA4 neuron	mm_L2/3 intratelencephalic projecting glutamatergic neuron	mm_L2/3 intratelencephalic projecting glutamatergic neuron	hs_L2/3 intratelencephalic projecting glutamatergic neuron	hs_L2/3 intratelencephalic projecting glutamatergic neuron	mm_Cajal-Retzius cell	mm_Cajal-Retzius cell	mm_cerebellum glutamatergic neuron	mm_cerebellum glutamatergic neuron	mm_caudal ganglionic eminence derived interneuron	mm_caudal ganglionic eminence derived interneuron	mm_L6 intratelencephalic projecting glutamatergic neuron	mm_L6 intratelencephalic projecting glutamatergic neuron	hs_L6 intratelencephalic projecting glutamatergic neuron	hs_L6 intratelencephalic projecting glutamatergic neuron	mm_cerebellar inhibitory GABAergic interneuron	mm_cerebellar inhibitory GABAergic interneuron	hs_cerebellar inhibitory GABAergic interneuron	hs_cerebellar inhibitory GABAergic interneuron	mm_Lamp5 Lhx6 neuron	mm_Lamp5 Lhx6 neuron	hs_Lamp5 Lhx6 neuron	hs_Lamp5 Lhx6 neuron	mm_monocyte	mm_monocyte	mm_astrocyte of the cerebral cortex	mm_astrocyte of the cerebral cortex	mm_medium spiny neuron	mm_medium spiny neuron	mm_gonadotropin releasing neuron	mm_gonadotropin releasing neuron	mm_olfactory granule cell	mm_olfactory granule cell	hs_near-projecting glutamatergic cortical neuron	hs_near-projecting glutamatergic cortical neuron	hs_L5 extratelencephalic projecting glutamatergic cortical neuron	hs_L5 extratelencephalic projecting glutamatergic cortical neuron	hs_chandelier cell	hs_chandelier cell	mm_chandelier pvalb GABAergic cortical interneuron	mm_chandelier pvalb GABAergic cortical interneuron	hs_L6b glutamatergic cortical neuron	hs_L6b glutamatergic cortical neuron	mm_L6b glutamatergic cortical neuron	mm_L6b glutamatergic cortical neuron	hs_cerebral cortex neuron	hs_cerebral cortex neuron	hs_intratelencephalic-projecting glutamatergic cortical neuron	hs_intratelencephalic-projecting glutamatergic cortical neuron	hs_cell	hs_cell	hs_amygdala excitatory neuron	hs_amygdala excitatory neuron	hs_PAX6 GABAergic cortical interneuron	hs_PAX6 GABAergic cortical interneuron	mm_L5 intratelencephalic projecting glutamatergic neuron	mm_L5 intratelencephalic projecting glutamatergic neuron	hs_L5 intratelencephalic projecting glutamatergic neuron	hs_L5 intratelencephalic projecting glutamatergic neuron	mm_tanycyte	mm_tanycyte	mm_L2 intratelencephalic projecting glutamatergic neuron	mm_L2 intratelencephalic projecting glutamatergic neuron	mm_astrocyte of the cerebellum	mm_astrocyte of the cerebellum	mm_ependymal cell	mm_ependymal cell	mm_amygdala excitatory neuron	mm_amygdala excitatory neuron	hs_medium spiny neuron	hs_medium spiny neuron	mm_Bergmann glial cell	mm_Bergmann glial cell	mm_hypendymal cell	mm_hypendymal cell	mm_arachnoid barrier cell	mm_arachnoid barrier cell	mm_ependymoglial cell	mm_ependymoglial cell	mm_oligodendrocyte precursor cell	mm_oligodendrocyte precursor cell	mm_periglomerular cell	mm_periglomerular cell	mm_cerebellar Golgi cell	mm_cerebellar Golgi cell	mm_pinealocyte	mm_pinealocyte	hs_sncg GABAergic cortical interneuron	hs_sncg GABAergic cortical interneuron	mm_corticothalamic-projecting glutamatergic cortical neuron	mm_corticothalamic-projecting glutamatergic cortical neuron	mm_vascular leptomeningeal cell	mm_vascular leptomeningeal cell	mm_nucleus accumbens shell and olfactory tubercle D1 medium spiny neuron	mm_nucleus accumbens shell and olfactory tubercle D1 medium spiny neuron	mm_astrocyte of the forebrain	mm_astrocyte of the forebrain	mm_intratelencephalic-projecting glutamatergic cortical neuron	mm_intratelencephalic-projecting glutamatergic cortical neuron	mm_olfactory bulb interneuron	mm_olfactory bulb interneuron	mm_brain pericyte	mm_brain pericyte	mm_vascular associated smooth muscle cell	mm_vascular associated smooth muscle cell	hs_caudal ganglionic eminence derived GABAergic cortical interneuron	hs_caudal ganglionic eminence derived GABAergic cortical interneuron	mm_endothelial cell	mm_endothelial cell	mm_olfactory ensheathing cell	mm_olfactory ensheathing cell	mm_cartwheel cell	mm_cartwheel cell
Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score
hs_T cell	0.9990875032797524	mm_lymphocyte	0.9990875032797524	mm_lymphocyte	0.9953573502997637	hs_cerebellar granule cell	0.9903605056625056	mm_cerebellar granule cell	0.9903605056625056	mm_unipolar brush cell	0.9891158495694231	hs_unipolar brush cell	0.9891158495694231	mm_lymphocyte	0.9875284154654123	hs_dentate gyrus granule cell	0.9804934293601908	mm_dentate gyrus of hippocampal formation granule cell	0.9804934293601908	hs_thalamic excitatory neuron	0.9785095077617791	mm_thalamic excitatory neuron	0.9785095077617791	hs_vip GABAergic cortical interneuron	0.9772408260494109	mm_vip GABAergic cortical interneuron	0.9772408260494109	mm_cerebellar neuron	0.9755642301683769	hs_molecular layer interneuron	0.9755642301683769	hs_indirect pathway medium spiny neuron	0.970187927607955	mm_indirect pathway medium spiny neuron	0.970187927607955	mm_Purkinje cell	0.9695964317075644	hs_Purkinje cell	0.9695964317075644	mm_direct pathway medium spiny neuron	0.964554891961453	hs_direct pathway medium spiny neuron	0.964554891961453	hs_L5/6 near-projecting glutamatergic neuron	0.9645497910267675	mm_near-projecting glutamatergic cortical neuron	0.9645497910267675	mm_midbrain dopaminergic neuron	0.9611848697133393	hs_neuron	0.9611848697133393	hs_neuron	0.9580103146893567	mm_border associated macrophage	0.9575568865328578	hs_monocyte	0.9575568865328578	hs_L6 corticothalamic-projecting glutamatergic cortical neuron	0.9561954086505533	mm_L6 corticothalamic-projecting glutamatergic cortical neuron	0.9561954086505533	hs_monocyte	0.9514906287964726	hs_monocyte	0.9436947984772747	hs_vip GABAergic cortical interneuron	0.9416126169345551	mm_pvalb GABAergic cortical interneuron	0.92842182529205	hs_pvalb GABAergic cortical interneuron	0.92842182529205	mm_sst chodl GABAergic cortical interneuron	0.9218747126398126	hs_sst chodl GABAergic cortical interneuron	0.9218747126398126	mm_GABAergic neuron	0.9059673062108635	hs_midbrain-derived inhibitory neuron	0.9059673062108635	mm_mammillary body neuron	0.9002608540441681	hs_mammillary body neuron	0.9002608540441681	mm_sst GABAergic cortical interneuron	0.884882374641033	hs_sst GABAergic cortical interneuron	0.884882374641033	mm_hippocampal CA1-3 neuron	0.8766751311382979	hs_hippocampal CA1-3 neuron	0.8766751311382979	hs_lamp5 GABAergic cortical interneuron	0.8727737548797556	mm_lamp5 GABAergic cortical interneuron	0.8727737548797556	mm_glutamatergic neuron	0.8665441235362786	hs_L6 intratelencephalic projecting Car3 glutamatergic neuron	0.8665441235362786	hs_von Economo neuron	0.8561419561070039	mm_L5 extratelencephalic projecting glutamatergic cortical neuron	0.8561419561070039	hs_neuron	0.8457792355006744	hs_neuron	0.8401571002777916	hs_direct pathway medium spiny neuron	0.8354779330221943	hs_neuron	0.8320146942386397	hs_neuron	0.8172684238181258	hs_eccentric medium spiny neuron	0.8171404595765722	mm_D1/D2-hybrid medium spiny neuron	0.8171404595765722	hs_L4 intratelencephalic projecting glutamatergic neuron	0.8147872399904632	mm_L4/5 intratelencephalic projecting glutamatergic neuron	0.8147872399904632	hs_neuron	0.8138217971342506	hs_neuron	0.7975235720995528	mm_hippocampal CA1-3 neuron	0.7900501629784801	hs_L2/3 intratelencephalic projecting glutamatergic neuron	0.7831482226907152	mm_L2/3 intratelencephalic projecting glutamatergic neuron	0.7831482226907152	hs_neuron	0.7490967313249776	hs_neuron	0.7471078397029579	hs_vip GABAergic cortical interneuron	0.7261489785814343	hs_L6 intratelencephalic projecting glutamatergic neuron	0.7253772246768937	mm_L6 intratelencephalic projecting glutamatergic neuron	0.7253772246768937	hs_cerebellar inhibitory GABAergic interneuron	0.7118299187267089	mm_cerebellar inhibitory GABAergic interneuron	0.7118299187267089	hs_Lamp5 Lhx6 neuron	0.707613197341696	mm_Lamp5 Lhx6 neuron	0.707613197341696	hs_monocyte	0.6813029049428008	hs_neuron	0.6642899517842218	hs_eccentric medium spiny neuron	0.6550907810816473	hs_neuron	0.6546132859112742	hs_neuron	0.6176113567545276	mm_near-projecting glutamatergic cortical neuron	0.6053638644567346	mm_L5 extratelencephalic projecting glutamatergic cortical neuron	0.5986316694319768	mm_chandelier pvalb GABAergic cortical interneuron	0.5903053346152285	hs_chandelier cell	0.5903053346152285	mm_L6b glutamatergic cortical neuron	0.5703470841012221	hs_L6b glutamatergic cortical neuron	0.5703470841012221	mm_L6 corticothalamic-projecting glutamatergic cortical neuron	0.5690256556919541	mm_L4/5 intratelencephalic projecting glutamatergic neuron	0.5537267721876102	mm_L2/3 intratelencephalic projecting glutamatergic neuron	0.5150736682078401	mm_L2/3 intratelencephalic projecting glutamatergic neuron	0.44908581158798333	mm_lamp5 GABAergic cortical interneuron	0.4487393561018213	hs_L5 intratelencephalic projecting glutamatergic neuron	0.42357451531492646	mm_L5 intratelencephalic projecting glutamatergic neuron	0.42357451531492646	hs_neuron	0.41419286160624236	hs_cell	0.4136656554082595	hs_neuron	0.41154514017759664	hs_neuron	0.40839764790807004	hs_amygdala excitatory neuron	0.4003920302247441	mm_direct pathway medium spiny neuron	0.3962899861728638	hs_neuron	0.35376117225532466	hs_neuron	0.3533514446090972	hs_neuron	0.32875610300849784	hs_neuron	0.32637140783397933	hs_neuron	0.3240722938727759	hs_neuron	0.31534051841219585	hs_cerebellar granule cell	0.31445442980492927	hs_neuron	0.31232840949365326	mm_lamp5 GABAergic cortical interneuron	0.3081134881245455	hs_cerebral cortex neuron	0.30568689782679315	hs_neuron	0.2559892398605865	hs_direct pathway medium spiny neuron	0.24091161192675922	hs_neuron	0.23542906258833057	hs_amygdala excitatory neuron	0.23539235492263977	hs_neuron	0.20861069632005194	hs_cerebellar granule cell	0.18445214577930594	hs_thalamic excitatory neuron	0.1782437578320504	mm_lamp5 GABAergic cortical interneuron	0.17451060268982072	hs_neuron	0.1663610146172195	hs_neuron	0.09820823602640476	hs_molecular layer interneuron	0.08491556153810823
hs_natural killer cell	0.9953573502997637	mm_Bergmann glial cell	0.0	mm_endothelial cell	0.0002983569728084149	hs_unipolar brush cell	0.023905065000052017	mm_cerebellar Golgi cell	0.31445442980492927	mm_Bergmann glial cell	0.08040488800480707	hs_neuron	0.0015998968907103175	mm_Bergmann glial cell	0.0	hs_L2/3 intratelencephalic projecting glutamatergic neuron	0.028710926205190095	mm_brain pericyte	0.004775764003236232	hs_midbrain-derived inhibitory neuron	0.0018311349576777707	mm_vascular associated smooth muscle cell	0.1782437578320504	hs_sncg GABAergic cortical interneuron	0.07666258726381812	mm_sncg GABAergic cortical interneuron	0.9416126169345551	mm_cartwheel cell	0.08491556153810823	hs_cerebellar inhibitory GABAergic interneuron	0.42439887073444404	hs_medium spiny neuron	0.007690188831468174	mm_nucleus accumbens shell and olfactory tubercle D1 medium spiny neuron	0.015310510962398643	mm_brain pericyte	0.008221954217022705	hs_neuron	0.006138744744871539	mm_Island of Calleja granule cell	0.8354779330221943	hs_medium spiny neuron	0.3962899861728638	hs_near-projecting glutamatergic cortical neuron	0.6053638644567346	mm_L2/3 intratelencephalic projecting glutamatergic neuron	0.0011590976692545175	mm_neuron	0.9580103146893567	mm_Bergmann glial cell	0.0	hs_cerebellar inhibitory GABAergic interneuron	0.0008606780059558278	mm_dendritic cell	0.9514906287964726	mm_Bergmann glial cell	0.0	hs_cerebral cortex neuron	0.5690256556919541	mm_corticothalamic-projecting glutamatergic cortical neuron	0.0015850859664304738	hs_natural killer cell	3.720134226167352e-05	hs_sst GABAergic cortical interneuron	0.002903238012747728	hs_sncg GABAergic cortical interneuron	0.13822912069609988	mm_chandelier pvalb GABAergic cortical interneuron	0.14077963239618874	hs_sst GABAergic cortical interneuron	0.1262572242146783	mm_sst GABAergic cortical interneuron	0.3000912654891433	hs_neuron	0.030851270134513914	mm_olfactory granule cell	0.05457931275985941	hs_neuron	0.8477767056650508	mm_glutamatergic neuron	0.010214031615699604	hs_neuron	0.031208119141242892	mm_periglomerular cell	0.16288825477381838	hs_sst chodl GABAergic cortical interneuron	0.3000912654891433	mm_intratelencephalic-projecting glutamatergic cortical neuron	0.14899561720063617	hs_hippocampal CA4 neuron	0.7900501629784801	hs_Lamp5 Lhx6 neuron	0.5136436301978231	mm_Lamp5 Lhx6 neuron	0.05239588848365636	mm_L6 intratelencephalic projecting glutamatergic neuron	0.017726975537146514	hs_neuron	0.8112055411132877	hs_L5 extratelencephalic projecting glutamatergic cortical neuron	0.5986316694319768	mm_L6b glutamatergic cortical neuron	0.0007713361331861057	hs_sst GABAergic cortical interneuron	0.03215869934080765	mm_Bergmann glial cell	0.0	hs_medium spiny neuron	0.0265704877580721	hs_midbrain-derived inhibitory neuron	0.006557648285383283	hs_midbrain-derived inhibitory neuron	0.003032101111069891	hs_direct pathway medium spiny neuron	0.038455308208784685	mm_medium spiny neuron	0.6550907810816473	hs_L2/3 intratelencephalic projecting glutamatergic neuron	0.5564879123257848	mm_L5 intratelencephalic projecting glutamatergic neuron	0.035261821200665025	hs_cerebellar granule cell	0.023669432682563638	hs_cerebellar granule cell	0.007932051766462046	mm_intratelencephalic-projecting glutamatergic cortical neuron	0.04013645058691982	hs_cell	0.5150736682078401	mm_L4/5 intratelencephalic projecting glutamatergic neuron	0.5564879123257848	hs_cerebellar granule cell	0.02344169177730267	mm_Bergmann glial cell	0.0	hs_caudal ganglionic eminence derived GABAergic cortical interneuron	0.03266313160040345	hs_intratelencephalic-projecting glutamatergic cortical neuron	0.13587492120424358	mm_L5 intratelencephalic projecting glutamatergic neuron	0.23273946470776136	hs_molecular layer interneuron	0.02209270585615032	mm_cerebellar neuron	0.42439887073444404	hs_lamp5 GABAergic cortical interneuron	0.05239588848365636	mm_lamp5 GABAergic cortical interneuron	0.5136436301978231	mm_Bergmann glial cell	0.0	hs_PAX6 GABAergic cortical interneuron	0.025384423271240186	hs_neuron	0.03252840722713618	hs_cell	7.786278313886372e-05	hs_cell	0.061983576867112325	mm_L6 corticothalamic-projecting glutamatergic cortical neuron	0.13750743502407842	mm_glutamatergic neuron	0.020630096423134146	mm_oligodendrocyte precursor cell	0.013984561058957193	hs_pvalb GABAergic cortical interneuron	0.14077963239618874	mm_L6 corticothalamic-projecting glutamatergic cortical neuron	0.2594858902844124	hs_cerebral cortex neuron	0.47903101246402524	mm_L6b glutamatergic cortical neuron	0.47903101246402524	mm_L6 intratelencephalic projecting glutamatergic neuron	0.13587492120424358	mm_L2 intratelencephalic projecting glutamatergic neuron	0.4136656554082595	mm_amygdala excitatory neuron	0.4003920302247441	mm_sncg GABAergic cortical interneuron	0.028878879453150784	hs_L6 intratelencephalic projecting glutamatergic neuron	0.23273946470776136	mm_L4/5 intratelencephalic projecting glutamatergic neuron	0.3266732878000686	hs_cerebellar granule cell	0.00044634483401050204	hs_L2/3 intratelencephalic projecting glutamatergic neuron	0.0264698502129986	hs_unipolar brush cell	0.0008007184741330674	hs_hippocampal CA1-3 neuron	0.024429027011272086	hs_neuron	0.1284500616387172	mm_GABAergic neuron	0.19269588969090895	hs_unipolar brush cell	0.08040488800480707	hs_amygdala excitatory neuron	0.0008630667948686367	hs_monocyte	0.029287438075201427	hs_unipolar brush cell	0.0008492028399146421	hs_vip GABAergic cortical interneuron	0.2991403570636122	hs_sst GABAergic cortical interneuron	0.16288825477381838	hs_neuron	0.12646519965172498	hs_cerebellar granule cell	0.18962246023749602	mm_sncg GABAergic cortical interneuron	0.13822912069609988	hs_L5 intratelencephalic projecting glutamatergic neuron	0.025725497216361908	hs_vip GABAergic cortical interneuron	0.041154727407758204	hs_neuron	0.11589166809737325	hs_cell	0.0026116850748012788	hs_hippocampal CA1-3 neuron	0.14899561720063617	hs_amygdala excitatory neuron	0.041539863413559065	hs_neuron	0.05426535378879297	hs_neuron	0.010039962080166703	mm_GABAergic neuron	0.043904794203788976	hs_cerebellar granule cell	0.11177686069876216	hs_sst chodl GABAergic cortical interneuron	0.052754022749337895	hs_neuron	0.051356219045958426
